Date,Open,High,Low,Close,Volume,Adj Close
2015-12-28,95.980003,96.309998,95.699997,96.089996,3606800,93.599644
2015-12-24,95.889999,96.519997,95.870003,96.300003,1382700,93.804208
2015-12-23,95.50,96.599998,95.43,96.300003,4677200,93.804208
2015-12-22,94.309998,95.410004,94.00,94.870003,4644100,92.411269
2015-12-21,93.019997,93.889999,92.690002,93.610001,8708800,91.183922
2015-12-18,93.309998,94.330002,92.339996,92.339996,8665800,89.946832
2015-12-17,95.129997,95.730003,93.839996,93.870003,4802300,91.437186
2015-12-16,93.970001,95.43,93.440002,95.129997,9868300,92.664525
2015-12-15,93.68,94.660004,93.230003,93.260002,6618000,90.842994
2015-12-14,93.300003,93.57,92.199997,93.029999,6748200,90.618952
2015-12-11,93.010002,94.629997,92.93,93.300003,9942600,90.881959
2015-12-10,94.07,94.669998,91.629997,93.870003,5814100,91.437186
2015-12-09,93.580002,95.580002,93.209999,94.160004,6911400,91.719671
2015-12-08,94.980003,95.32,93.900002,94.230003,7011800,91.787856
2015-12-07,95.620003,96.25,95.370003,95.910004,4681200,93.424316
2015-12-04,94.989998,96.629997,94.790001,95.730003,9228900,93.248981
2015-12-03,95.300003,95.800003,94.400002,94.699997,6082000,92.245669
2015-12-02,96.459999,96.830002,95.129997,95.25,3892500,92.781418
2015-12-01,96.040001,97.449997,96.019997,96.699997,4595500,94.193835
2015-11-30,97.059998,97.25,95.940002,96.050003,5561000,93.560687
2015-11-27,97.010002,97.169998,96.540001,96.800003,1919700,94.29125
2015-11-25,97.410004,98.050003,97.25,97.269997,4336400,94.749062
2015-11-24,97.57,97.879997,96.459999,97.360001,5344100,94.836734
2015-11-23,98.18,98.580002,97.889999,98.089996,4177100,95.54781
2015-11-20,98.639999,99.550003,98.139999,98.220001,4898200,95.674446
2015-11-19,97.970001,98.889999,97.830002,98.300003,4366600,95.752374
2015-11-18,97.629997,97.860001,96.839996,97.709999,4202000,95.177661
2015-11-17,98.169998,98.300003,97.400002,97.550003,4528800,95.021812
2015-11-16,96.559998,97.860001,96.379997,97.830002,5098700,95.294554
2015-11-13,98.720001,99.639999,96.389999,96.480003,6218900,93.979543
2015-11-12,97.260002,99.730003,96.879997,99.220001,8808200,96.648529
2015-11-11,99.040001,99.400002,98.07,98.260002,2165900,95.71341
2015-11-10,98.830002,99.419998,97.949997,98.68,2738500,96.122523
2015-11-09,100.599998,100.839996,99.209999,99.660004,3164700,96.453716
2015-11-06,100.040001,100.800003,99.290001,100.800003,2735100,97.557039
2015-11-05,100.43,100.989998,99.720001,100.800003,2832400,97.557039
2015-11-04,100.419998,101.040001,100.00,100.330002,3116100,97.102159
2015-11-03,99.379997,100.339996,98.800003,100.00,3090000,96.782774
2015-11-02,98.82,99.580002,98.349998,99.389999,3067500,96.192398
2015-10-30,99.029999,99.18,98.260002,98.410004,4010900,95.243931
2015-10-29,99.239998,99.610001,98.239998,99.050003,3287300,95.86334
2015-10-28,99.370003,99.519997,98.169998,99.32,3829900,96.124651
2015-10-27,99.800003,99.970001,98.709999,98.879997,3396500,95.698804
2015-10-26,100.620003,100.980003,100.00,100.230003,2701000,97.005377
2015-10-23,100.459999,100.900002,100.18,100.620003,5032900,97.38283
2015-10-22,98.290001,100.230003,98.099998,99.790001,5722400,96.579531
2015-10-21,96.239998,98.68,96.019997,97.970001,10498900,94.818085
2015-10-20,94.330002,97.690002,93.080002,95.620003,9005200,92.543691
2015-10-19,92.50,92.849998,91.209999,92.050003,5513800,89.088546
2015-10-16,94.00,94.150002,92.629997,93.00,3085400,90.00798
2015-10-15,92.709999,93.230003,92.150002,93.18,3829800,90.182189
2015-10-14,94.269997,94.860001,91.760002,92.169998,5608300,89.204681
2015-10-13,94.169998,94.75,93.639999,94.279999,4079300,91.246798
2015-10-12,94.940002,95.470001,94.610001,95.43,3194900,92.359801
2015-10-09,94.669998,95.940002,94.510002,95.370003,4099900,92.301734
2015-10-08,92.860001,94.389999,92.839996,94.330002,4051800,91.295192
2015-10-07,94.00,94.160004,92.57,93.510002,3516100,90.501574
2015-10-06,92.150002,92.849998,92.010002,92.550003,3386600,89.57246
2015-10-05,90.440002,92.480003,90.220001,92.260002,4912500,89.291789
2015-10-02,87.489998,89.889999,86.82,89.769997,4624200,86.881893
2015-10-01,88.900002,89.43,87.529999,88.360001,3668600,85.517259
2015-09-30,88.639999,89.57,88.080002,88.989998,5065900,86.126988
2015-09-29,86.580002,88.080002,86.459999,87.980003,4117600,85.149488
2015-09-28,86.599998,87.470001,86.290001,86.830002,5343700,84.036484
2015-09-25,87.629997,88.169998,86.730003,87.300003,7447600,84.491364
2015-09-24,85.75,86.989998,85.50,86.82,7126800,84.026804
2015-09-23,88.150002,88.379997,85.900002,86.959999,7324200,84.162299
2015-09-22,88.980003,89.699997,87.660004,88.199997,7911700,85.362403
2015-09-21,91.330002,92.169998,91.00,91.550003,2981200,88.604632
2015-09-18,92.410004,92.599998,90.529999,91.07,10468800,88.140072
2015-09-17,93.889999,94.919998,93.139999,93.309998,5205800,90.308004
2015-09-16,92.720001,94.110001,92.68,93.940002,3504200,90.91774
2015-09-15,92.620003,93.110001,92.080002,92.68,4107700,89.698275
2015-09-14,92.300003,92.440002,91.389999,91.830002,3279200,88.875623
2015-09-11,91.199997,92.339996,91.00,92.330002,4490200,89.359537
2015-09-10,92.040001,92.089996,90.889999,91.400002,6120700,88.459457
2015-09-09,93.650002,93.839996,91.739998,91.849998,4783500,88.894976
2015-09-08,92.150002,92.959999,91.949997,92.82,4814800,89.83377
2015-09-04,90.82,91.150002,90.360001,90.68,4562800,87.76262
2015-09-03,92.00,92.580002,91.639999,91.910004,4534600,88.953051
2015-09-02,90.940002,91.260002,89.970001,91.239998,5642000,88.304601
2015-09-01,89.489998,90.68,89.279999,89.720001,6786600,86.833506
2015-08-31,91.209999,92.620003,90.540001,91.610001,7073400,88.6627
2015-08-28,92.849998,93.550003,92.669998,93.239998,5230200,90.240256
2015-08-27,92.519997,93.480003,91.550003,93.269997,7473800,90.26929
2015-08-26,90.690002,91.690002,88.809998,91.559998,7380300,88.614305
2015-08-25,93.360001,93.75,88.690002,88.800003,8283500,85.943106
2015-08-24,88.669998,93.190002,87.169998,90.870003,10994900,87.946509
2015-08-21,94.959999,95.220001,92.919998,93.010002,7624400,90.01766
2015-08-20,97.50,98.150002,95.82,95.82,6084000,92.737253
2015-08-19,98.699997,99.370003,97.870003,98.209999,3619800,95.050361
2015-08-18,98.959999,100.019997,98.959999,99.410004,4730400,96.211759
2015-08-17,98.129997,99.43,97.610001,99.360001,4228400,96.163365
2015-08-14,98.110001,98.879997,97.989998,98.699997,4413300,95.524595
2015-08-13,98.540001,99.00,98.059998,98.379997,4689900,95.21489
2015-08-12,97.25,98.839996,96.650002,98.690002,4618800,95.514922
2015-08-11,98.68,98.889999,98.00,98.610001,7671400,94.818081
2015-08-10,98.849998,99.790001,98.849998,99.550003,6068400,95.721937
2015-08-07,98.720001,98.989998,98.00,98.290001,2897100,94.510387
2015-08-06,98.989998,99.209999,98.360001,98.980003,4198400,95.173856
2015-08-05,99.970001,100.129997,98.730003,98.870003,3895600,95.068086
2015-08-04,100.029999,100.120003,98.910004,99.029999,5557600,95.221929
2015-08-03,100.309998,100.309998,98.18,99.419998,7123700,95.596932
2015-07-31,100.919998,101.489998,100.25,100.309998,7217200,96.452707
2015-07-30,99.379997,101.290001,99.00,100.730003,6739100,96.856562
2015-07-29,99.089996,99.580002,97.589996,99.360001,11935800,95.539241
2015-07-28,99.029999,99.279999,98.019997,98.970001,5583000,95.164239
2015-07-27,98.779999,99.540001,98.379997,98.870003,7560400,95.068086
2015-07-24,101.00,101.190002,99.260002,99.309998,6588000,95.491161
2015-07-23,102.18,102.190002,100.739998,101.139999,5925700,97.250792
2015-07-22,102.260002,102.50,100.889999,101.550003,9433700,97.64503
2015-07-21,104.349998,104.949997,101.779999,102.709999,19540100,98.76042
